Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
2.079972,1.117392,4.167706,0.622591,20.867517,0,,,,,,,2.087453,1.121472
2.088001,1.121472,4.183764,0.623521,20.947805,0,,,,,,,2.095482,1.127459
2.09603,1.127459,4.199822,0.624192,21.028095,0,,,,,,,2.103511,1.133508
2.104058,1.133508,4.21588,0.62452,21.108383,0,,,,,,,2.111539,1.14084
2.112087,1.14084,4.231939,0.624879,21.188671,0,,,,,,,2.119568,1.148303
2.120116,1.148303,4.247997,0.624921,21.268959,0,,,,,,,2.127597,1.156894
2.128144,1.156894,4.264056,0.624674,21.349249,0,,,,,,,2.135625,1.166642
2.136173,1.166642,4.280114,0.624064,21.429537,0,,,,,,,2.143654,1.177911
2.144202,1.177911,4.296173,0.623075,21.509825,0,,,,,,,2.151683,1.192881
2.15223,1.192881,4.312231,0.621723,21.590115,0,,,,,,,2.159711,1.209972
2.160259,1.209972,4.32829,0.619992,21.670403,0,,,,,,,2.16774,1.223618
2.168288,1.228055,4.344348,0.617791,21.75069,0,,,,,,,2.175769,1.224279
2.176316,1.248739,4.360406,0.615247,21.830978,0,,,,,,,2.183797,1.224939
2.184345,1.271487,4.376465,0.612076,21.911268,0,,,,,,,2.191826,1.2256
2.192374,1.297057,4.392523,0.608613,21.991556,0,,,,,,,2.199855,1.226261
2.200402,1.326249,4.408582,0.604473,22.071844,0,,,,,,,2.207883,1.226922
2.208431,1.359127,4.42464,0.600094,22.152132,0,,,,,,,2.215912,1.227582
2.21646,1.396894,4.440698,0.594902,22.232422,0,,,,,,,2.223941,1.228243
2.224488,1.440674,4.456757,0.589374,22.31271,0,,,,,,,2.231969,1.228904
2.232517,1.489424,4.472815,0.583597,22.392998,0,,,,,,,2.239998,1.229564
2.240546,1.543029,4.488873,0.577351,22.473288,0,,,,,,,2.248027,1.230225
2.248574,1.600337,4.504932,0.570405,22.553576,0,,,,,,,2.256055,1.230559
2.256603,1.666907,4.52099,0.56297,22.633863,0,,,,,,,2.264084,1.230892
2.264632,1.744271,4.537049,0.555139,22.714151,0,,,,,,,2.272113,1.231225
2.27266,1.833551,4.553107,0.54682,22.794441,0,,,,,,,2.280141,1.231559
2.280689,1.930301,4.569166,0.538063,22.874729,0,,,,,,,2.28817,1.231892
2.288718,2.036278,4.585224,0.528745,22.955017,0,,,,,,,2.296199,1.232226
2.296746,2.149399,4.601283,0.519077,23.035305,0,,,,,,,2.304227,1.232559
2.304775,2.267987,4.617341,0.508896,23.115595,0,,,,,,,2.312256,1.232893
2.312804,2.396472,4.633399,0.498012,23.195883,0,,,,,,,2.320285,1.233226
2.320832,2.536427,4.649457,0.486502,23.276171,0,,,,,,,2.328313,1.233559
2.328861,2.688652,4.665516,0.475102,23.356461,0,,,,,,,2.336342,1.234237
2.33689,2.853298,4.681574,0.463587,23.436749,0,,,,,,,2.344371,1.234915
2.344918,3.030642,4.697633,0.451825,23.517036,0,,,,,,,2.352399,1.235593
2.352947,3.223142,4.713691,0.439313,23.597324,0,,,,,,,2.360428,1.236271
2.360976,3.431516,4.72975,0.427001,23.677614,0,,,,,,,2.368457,1.236949
2.369004,3.655626,4.745808,0.413693,23.757902,0,,,,,,,2.376485,1.237627
2.377033,3.89581,4.761867,0.401595,23.83819,0,,,,,,,2.384514,1.238305
2.385062,4.15423,4.777925,0.389255,23.918478,0,,,,,,,2.392543,1.238983
2.39309,4.428538,4.793983,0.377461,23.998768,0,,,,,,,2.400571,1.239661
2.401119,4.718765,4.810042,0.365126,24.079056,0,,,,,,,2.4086,1.240338
2.409148,5.024414,4.8261,0.351977,24.159344,0,,,,,,,2.416629,1.24068
2.417176,5.348705,4.842159,0.339188,24.239634,0,,,,,,,2.424657,1.241022
2.425205,5.694767,4.858217,0.325208,24.319921,0,,,,,,,2.432686,1.241364
2.433233,6.058957,4.874275,0.311094,24.400209,0,,,,,,,2.440715,1.241705
2.441262,6.440681,4.890334,0.297809,24.480497,0,,,,,,,2.448743,1.242047
2.449291,6.843257,4.906392,0.285156,24.560787,0,,,,,,,2.456772,1.242388
2.457319,7.263333,4.922451,0.272867,24.641075,0,,,,,,,2.464801,1.24273
2.465348,7.690178,4.938509,0.261078,24.721363,0,,,,,,,2.472829,1.243072
2.473377,8.120618,4.954567,0.249828,24.801651,0,,,,,,,2.480858,1.243414
2.481405,8.570043,4.970626,0.239009,24.881941,0,,,,,,,2.488887,1.243755
2.489434,9.043038,4.986684,0.228601,24.962229,0,,,,,,,2.496915,1.244099
2.497463,9.541261,5.002743,0.21864,25.042517,0,,,,,,,2.504944,1.244444
2.505491,10.068166,5.018801,0.209125,25.122807,0,,,,,,,2.512973,1.244788
2.51352,10.620454,5.03486,0.200248,25.203094,0,,,,,,,2.521001,1.245132
2.521549,11.1929,5.050918,0.192033,25.283382,0,,,,,,,2.52903,1.245477
2.529577,11.773771,5.066977,0.184134,25.36367,0,,,,,,,2.537059,1.245821
2.537606,12.371372,5.083035,0.176572,25.44396,0,,,,,,,2.545087,1.246165
2.545635,12.991299,5.099093,0.169359,25.524248,0,,,,,,,2.553116,1.24651
2.553663,13.628239,5.115151,0.162707,25.604536,0,,,,,,,2.561145,1.246854
2.561692,14.278106,5.13121,0.156613,25.684826,0,,,,,,,2.569173,1.247198
2.569721,14.947158,5.147268,0.151122,25.765114,0,,,,,,,2.577202,1.247897
2.577749,15.623549,5.163327,0.146137,25.845402,0,,,,,,,2.585231,1.248596
2.585778,16.305471,5.179385,0.141668,25.92569,0,,,,,,,2.593259,1.249295
2.593807,16.992188,5.195444,0.137725,26.00598,0,,,,,,,2.601288,1.249994
2.601835,17.694321,5.211502,0.134269,26.086267,0,,,,,,,2.609317,1.250693
2.609864,18.406986,5.227561,0.131232,26.166555,0,,,,,,,2.617345,1.251392
2.617893,19.131428,5.243619,0.128668,26.246843,0,,,,,,,2.625374,1.252091
2.625921,19.863688,5.259677,0.126525,26.327133,0,,,,,,,2.633403,1.25279
2.63395,20.599312,5.275736,0.124777,26.407421,0,,,,,,,2.641431,1.253489
2.641979,21.342495,5.291794,0.123352,26.487709,0,,,,,,,2.64946,1.254188
2.650007,22.088036,5.307852,0.122246,26.567999,0,,,,,,,2.657489,1.25454
2.658036,22.833147,5.323911,0.121449,26.648287,0,,,,,,,2.665517,1.254891
2.666065,23.58007,5.339969,0.120877,26.728575,0,,,,,,,2.673546,1.255243
2.674093,24.325073,5.356028,0.120542,26.808863,0,,,,,,,2.681575,1.255595
2.682122,25.068253,5.372086,0.120405,26.889153,0,,,,,,,2.689603,1.255947
2.690151,25.806107,5.388144,0.120478,26.96944,0,,,,,,,2.697632,1.256299
2.698179,26.538877,5.404203,0.12074,27.049728,0,,,,,,,2.705661,1.25665
2.706208,27.264462,5.420261,0.121134,27.130016,0,,,,,,,2.713689,1.257002
2.714237,27.982962,5.43632,0.121654,27.210306,0,,,,,,,2.721718,1.257354
2.722265,28.696018,5.452378,0.122301,27.290594,0,,,,,,,2.729747,1.257706
2.730294,29.402016,5.468437,0.123076,27.370882,0,,,,,,,2.737775,1.258419
2.738323,30.110504,5.484495,0.123976,27.451172,0,,,,,,,2.745804,1.259133
2.746351,30.807217,5.500554,0.124982,27.53146,0,,,,,,,2.753833,1.259846
2.75438,31.452087,5.516612,0.126087,27.611748,0,,,,,,,2.761861,1.26056
2.762409,32.092785,5.53267,0.127302,27.692036,0,,,,,,,2.76989,1.261273
2.770437,32.730789,5.548728,0.128603,27.772326,0,,,,,,,2.777919,1.261987
2.778466,33.360626,5.564787,0.130009,27.852613,0,,,,,,,2.785947,1.2627
2.786495,33.989952,5.580845,0.131481,27.932901,0,,,,,,,2.793976,1.263414
2.794523,34.620934,5.596904,0.133053,28.013189,0,,,,,,,2.802005,1.264127
2.802552,35.246933,5.612962,0.134609,28.093479,0,,,,,,,2.810033,1.26484
2.810581,35.852242,5.629021,0.136262,28.173767,0,,,,,,,2.818062,1.265199
2.818609,36.443085,5.645079,0.137954,28.254055,0,,,,,,,2.826091,1.265558
2.826638,37.017761,5.661138,0.139784,28.334345,0,,,,,,,2.834119,1.265917
2.834667,37.580677,5.677196,0.141676,28.414633,0,,,,,,,2.842148,1.266275
2.842695,38.139492,5.693254,0.143612,28.494921,0,,,,,,,2.850177,1.266634
2.850724,38.690613,5.709313,0.145569,28.575209,0,,,,,,,2.858205,1.266993
2.858753,39.22438,5.725371,0.14759,28.655499,0,,,,,,,2.866234,1.267352
2.866781,39.734711,5.741429,0.149714,28.735786,0,,,,,,,2.874263,1.26771
2.87481,40.223827,5.757488,0.151914,28.816074,0,,,,,,,2.882291,1.268069
2.882839,40.696201,5.773546,0.154153,28.896362,0,,,,,,,2.89032,1.268428
2.890867,41.154686,5.789605,0.156428,28.976652,0,,,,,,,2.898349,1.268789
2.898896,41.601311,5.805663,0.158746,29.05694,0,,,,,,,2.906377,1.26915
2.906925,42.031654,5.821722,0.161125,29.137228,0,,,,,,,2.914406,1.269511
2.914953,42.447296,5.83778,0.163577,29.217518,0,,,,,,,2.922435,1.269871
2.922982,42.844639,5.853838,0.166095,29.297806,0,,,,,,,2.930463,1.270232
2.931011,43.225025,5.869897,0.168646,29.378094,0,,,,,,,2.938492,1.270593
2.939039,43.589256,5.885955,0.171207,29.458382,0,,,,,,,2.946521,1.270954
2.947068,43.937355,5.902014,0.173775,29.538671,0,,,,,,,2.954549,1.271315
2.955097,44.26643,5.918072,0.176387,29.618959,0,,,,,,,2.962578,1.271676
2.963125,44.582527,5.934131,0.179125,29.699247,0,,,,,,,2.970607,1.272037
2.971154,44.877522,5.950189,0.181961,29.779535,0,,,,,,,2.978635,1.272768
2.979183,45.155159,5.966247,0.184893,29.859825,0,,,,,,,2.986664,1.273499
2.987211,45.41148,5.982306,0.187815,29.940113,0,,,,,,,2.994693,1.27423
2.99524,45.649067,5.998364,0.190756,30.020401,0,,,,,,,3.002721,1.274961
3.003269,45.866318,6.014422,0.193791,30.100691,0,,,,,,,3.01075,1.275692
3.011297,46.064922,6.030481,0.19695,30.180979,0,,,,,,,3.018779,1.276423
3.019326,46.249508,6.046539,0.200129,30.261267,0,,,,,,,3.026807,1.277154
3.027355,46.41391,6.062598,0.20336,30.341555,0,,,,,,,3.034836,1.277885
3.035383,46.551945,6.078656,0.20665,30.421844,0,,,,,,,3.042865,1.278616
3.043412,46.664021,6.094715,0.209954,30.502132,0,,,,,,,3.050893,1.279348
3.051441,46.751175,6.110773,0.213351,30.58242,0,,,,,,,3.058922,1.279715
3.059469,46.815327,6.126832,0.216749,30.662708,0,,,,,,,3.066951,1.280082
3.067498,46.862404,6.14289,0.220227,30.742998,0,,,,,,,3.074979,1.280449
3.075527,46.895439,6.158948,0.223786,30.823286,0,,,,,,,3.083008,1.280816
3.083555,46.911236,6.175006,0.227386,30.903574,0,,,,,,,3.091037,1.281183
3.091584,46.906433,6.191065,0.230967,30.983864,0,,,,,,,3.099065,1.28155
3.099613,46.879444,6.207123,0.234638,31.064152,0,,,,,,,3.107094,1.281917
3.107641,46.829311,6.223182,0.238456,31.14444,0,,,,,,,3.115123,1.282285
3.11567,46.755764,6.23924,0.242403,31.224728,0,,,,,,,3.123151,1.282652
3.123699,46.656601,6.255299,0.246418,31.305017,0,,,,,,,3.13118,1.283019
3.131727,46.536575,6.271357,0.250422,31.385305,0,,,,,,,3.139209,1.283388
3.139756,46.392361,6.287416,0.254418,31.465593,0,,,,,,,3.147237,1.283757
3.147785,46.224163,6.303474,0.258479,31.545881,0,,,,,,,3.155266,1.284126
3.155813,46.037048,6.319532,0.262603,31.626171,0,,,,,,,3.163295,1.284495
3.163842,45.831711,6.335591,0.266772,31.706459,0,,,,,,,3.171323,1.284864
3.171871,45.601997,6.351649,0.271033,31.786747,0,,,,,,,3.179352,1.285233
3.179899,45.35067,6.367708,0.27538,31.867037,0,,,,,,,3.187381,1.285602
3.187928,45.076927,6.383766,0.279773,31.947325,0,,,,,,,3.195409,1.285971
3.195957,44.782204,6.399824,0.284243,32.027615,0,,,,,,,3.203438,1.28634
3.203985,44.468483,6.415883,0.288776,32.107903,0,,,,,,,3.211467,1.28671
3.212014,44.133709,6.431941,0.293232,32.18819,0,,,,,,,3.219495,1.287081
3.220043,43.781933,6.447999,0.297709,32.268478,0,,,,,,,3.227524,1.287452
3.228071,43.411125,6.464058,0.302269,32.348766,0,,,,,,,3.235553,1.287822
3.2361,43.026447,6.480116,0.306763,32.429054,0,,,,,,,3.243581,1.288193
3.244129,42.627865,6.496175,0.311477,32.509342,0,,,,,,,3.25161,1.288564
3.252157,42.216728,6.512233,0.31632,32.589634,0,,,,,,,3.259639,1.288935
3.260186,41.793507,6.528292,0.321306,32.669922,0,,,,,,,3.267667,1.289306
3.268215,41.359772,6.54435,0.326368,32.75021,0,,,,,,,3.275696,1.289677
3.276243,40.916607,6.560409,0.33146,32.830498,0,,,,,,,3.283725,1.290048
3.284272,40.465633,6.576467,0.336639,32.910786,0,,,,,,,3.291753,1.290419
3.292301,40.009277,6.592525,0.341974,32.991074,0,,,,,,,3.299782,1.291169
3.300329,39.546673,6.608583,0.34745,33.071362,0,,,,,,,3.307811,1.29192
3.308358,39.078655,6.624642,0.352979,33.151649,0,,,,,,,3.315839,1.29267
3.316387,38.613037,6.6407,0.35784,33.231941,0,,,,,,,3.323868,1.29342
3.324415,38.15839,6.656759,0.363699,33.312229,0,,,,,,,3.331897,1.294171
3.332444,37.710018,6.672817,0.368622,33.392517,0,,,,,,,3.339925,1.294921
3.340473,37.257782,6.688876,0.374714,33.472805,0,,,,,,,3.347954,1.295671
3.348501,36.803391,6.704934,0.380406,33.553093,0,,,,,,,3.355983,1.296422
3.35653,36.348118,6.720993,0.386715,33.633381,0,,,,,,,3.364011,1.297172
3.364559,35.88401,6.737051,0.393036,33.713669,0,,,,,,,3.37204,1.297922
3.372587,35.418594,6.753109,0.39888,33.793961,0,,,,,,,3.380069,1.298298
3.380616,34.962345,6.769168,0.405202,33.874249,0,,,,,,,3.388097,1.298675
3.388645,34.517601,6.785226,0.411658,33.954536,0,,,,,,,3.396126,1.299051
3.396673,34.0821,6.801285,0.418646,34.034824,0,,,,,,,3.404155,1.299427
3.404702,33.65694,6.817343,0.425861,34.115112,0,,,,,,,3.412183,1.299803
3.412731,33.240128,6.833401,0.433221,34.1954,0,,,,,,,3.420212,1.30018
3.420759,32.834019,6.84946,0.440626,34.275688,0,,,,,,,3.428241,1.300556
3.428788,32.439972,6.865518,0.448315,34.35598,0,,,,,,,3.436269,1.300932
3.436817,32.059978,6.881577,0.455744,34.436268,0,,,,,,,3.444298,1.301309
3.444845,31.692696,6.897635,0.463367,34.516556,0,,,,,,,3.452327,1.301685
3.452874,31.340483,6.913693,0.471364,34.596844,0,,,,,,,3.460355,1.302063
3.460903,30.998827,6.929752,0.479098,34.677132,0,,,,,,,3.468384,1.302441
3.468931,30.668461,6.94581,0.487059,34.75742,0,,,,,,,3.476413,1.302819
3.47696,30.352037,6.961869,0.495005,34.837708,0,,,,,,,3.484441,1.303197
3.484989,30.047441,6.977927,0.503644,34.917995,0,,,,,,,3.49247,1.303574
3.493017,29.756804,6.993986,0.512215,34.998287,0,,,,,,,3.500499,1.303952
3.501046,29.481375,7.010044,0.520623,35.078575,0,,,,,,,3.508527,1.30433
3.509075,29.220034,7.026102,0.529185,35.158863,0,,,,,,,3.516556,1.304708
3.517103,28.972147,7.042161,0.537419,35.239151,0,,,,,,,3.524585,1.305086
3.525132,28.738138,7.058219,0.545846,35.319439,0,,,,,,,3.532613,1.305464
3.533161,28.518423,7.074277,0.554545,35.399727,0,,,,,,,3.540642,1.306228
3.541189,28.312485,7.090336,0.563538,35.480015,0,,,,,,,3.548671,1.306991
3.549218,28.120272,7.106394,0.572569,35.560307,0,,,,,,,3.556699,1.307755
3.557247,27.944075,7.122453,0.581478,35.640594,0,,,,,,,3.564728,1.308518
3.565275,27.785751,7.138511,0.590725,35.720882,0,,,,,,,3.572757,1.309282
3.573304,27.643658,7.15457,0.600389,35.80117,0,,,,,,,3.580785,1.310046
3.581333,27.517088,7.170628,0.610116,35.881458,0,,,,,,,3.588814,1.310809
3.589361,27.404352,7.186687,0.619767,35.961746,0,,,,,,,3.596843,1.311573
3.59739,27.304762,7.202745,0.629568,36.042034,0,,,,,,,3.604871,1.312336
3.605419,27.223913,7.218803,0.639512,36.122326,0,,,,,,,3.6129,1.3131
3.613447,27.160654,7.234862,0.649338,36.202614,0,,,,,,,3.620929,1.313483
3.621476,27.116806,7.25092,0.659225,36.282902,0,,,,,,,3.628957,1.313865
3.629505,27.090111,7.266978,0.669174,36.36319,0,,,,,,,3.636986,1.314248
3.637533,27.08672,7.283037,0.679323,36.443478,0,,,,,,,3.645015,1.31463
3.645562,27.09938,7.299095,0.689608,36.523766,0,,,,,,,3.653043,1.315013
3.653591,27.13422,7.315154,0.699804,36.604053,0,,,,,,,3.661072,1.315395
3.661619,27.193275,7.331212,0.709912,36.684341,0,,,,,,,3.669101,1.315778
3.669648,27.273046,7.34727,0.72021,36.764633,0,,,,,,,3.677129,1.31616
3.677677,27.376595,7.363329,0.730824,36.844921,0,,,,,,,3.685158,1.316543
3.685705,27.51314,7.379387,0.741559,36.925209,0,,,,,,,3.693187,1.316926
3.693734,27.683836,7.395446,0.752358,37.005497,0,,,,,,,3.701215,1.317309
3.701763,27.883358,7.411504,0.763194,37.085785,0,,,,,,,3.709244,1.317693
3.709791,28.115368,7.427563,0.774117,37.166073,0,,,,,,,3.717273,1.318077
3.71782,28.380789,7.443621,0.784887,37.246361,0,,,,,,,3.725301,1.318461
3.725849,28.674061,7.459679,0.795695,37.326653,0,,,,,,,3.73333,1.318846
3.733877,28.997786,7.475738,0.806603,37.40694,0,,,,,,,3.741359,1.319229
3.741906,29.359135,7.491796,0.817491,37.487228,0,,,,,,,3.749387,1.319613
3.749935,29.760443,7.507854,0.828534,37.567516,0,,,,,,,3.757416,1.319997
3.757963,30.203541,7.523913,0.839593,37.647804,0,,,,,,,3.765445,1.320381
3.765992,30.686699,7.539971,0.8507,37.728092,0,,,,,,,3.773473,1.320765
3.774021,31.204008,7.55603,0.861825,37.80838,0,,,,,,,3.781502,1.321151
3.782049,31.760729,7.572088,0.872995,37.888672,0,,,,,,,3.789531,1.321536
3.790078,32.364704,7.588147,0.884149,37.96896,0,,,,,,,3.797559,1.321921
3.798107,33.010647,7.604205,0.89498,38.049248,0,,,,,,,3.805588,1.322307
3.806135,33.699219,7.620264,0.905748,38.129536,0,,,,,,,3.813617,1.322692
3.814164,34.425953,7.636322,0.916709,38.209824,0,,,,,,,3.821645,1.323078
3.822193,35.195431,7.65238,0.927873,38.290112,0,,,,,,,3.829674,1.323463
3.830221,36.004696,7.668439,0.939279,38.370399,0,,,,,,,3.837703,1.323848
3.83825,36.84967,7.684497,0.950679,38.450687,0,,,,,,,3.845731,1.324234
3.846279,37.734138,7.700555,0.961931,38.530979,0,,,,,,,3.85376,1.324619
3.854307,38.659958,7.716614,0.973304,38.611267,0,,,,,,,3.861789,1.325397
3.862336,39.633251,7.732672,0.984999,38.691555,0,,,,,,,3.869817,1.326174
3.870365,40.642288,7.748731,0.996789,38.771843,0,,,,,,,3.877846,1.326952
3.878393,41.697483,7.764789,1.008605,38.852131,0,,,,,,,3.885875,1.32773
3.886422,42.800373,7.780848,1.020365,38.932419,0,,,,,,,3.893903,1.328507
3.894451,43.877785,7.796906,1.032228,39.012707,0,,,,,,,3.901932,1.329285
3.902479,44.990982,7.812964,1.044024,39.092999,0,,,,,,,3.909961,1.330063
3.910508,46.15163,7.829023,1.055956,39.173286,0,,,,,,,3.917989,1.33084
3.918537,47.366966,7.845081,1.067937,39.253574,0,,,,,,,3.926018,1.331618
3.926565,48.641266,7.86114,1.079992,39.333862,0,,,,,,,3.934047,1.332396
3.934594,49.980541,7.877198,1.092193,39.41415,0,,,,,,,3.942075,1.332785
3.942623,51.380802,7.893256,1.104156,39.494438,0,,,,,,,3.950104,1.333174
3.950651,52.815189,7.909315,1.116188,39.574726,0,,,,,,,3.958133,1.333563
3.95868,54.268692,7.925373,1.128529,39.655018,0,,,,,,,3.966161,1.333952
3.966709,55.762375,7.941432,1.141215,39.735306,0,,,,,,,3.97419,1.334342
3.974737,57.329056,7.95749,1.154108,39.815594,0,,,,,,,3.982219,1.334731
3.982766,58.979736,7.973548,1.167065,39.895882,0,,,,,,,3.990247,1.33512
3.990795,60.689529,7.989607,1.180081,39.97617,0,,,,,,,3.998276,1.335509
3.998824,62.439308,8.005666,1.19319,40.056458,0,,,,,,,4.006305,1.335898
4.006852,64.220795,8.021724,1.206333,40.136745,0,,,,,,,4.014333,1.336287
4.014881,66.021225,8.037783,1.219566,40.217033,0,,,,,,,4.022362,1.336678
4.02291,67.863647,8.053841,1.233003,40.297325,0,,,,,,,4.030391,1.337068
4.030938,69.759422,8.0699,1.246618,40.377613,0,,,,,,,4.038419,1.337458
4.038967,71.728523,8.085958,1.260303,40.457901,0,,,,,,,4.046448,1.337849
4.046996,73.760674,8.102016,1.274033,40.538189,0,,,,,,,4.054477,1.338239
4.055024,75.858452,8.118074,1.287802,40.618477,0,,,,,,,4.062505,1.338629
4.063053,78.023155,8.134133,1.301577,40.698765,0,,,,,,,4.070534,1.339019
4.071082,80.256691,8.150191,1.315429,40.779053,0,,,,,,,4.078563,1.33941
4.07911,82.570045,8.16625,1.329246,40.859344,0,,,,,,,4.086591,1.3398
4.087139,84.96936,8.182308,1.342682,40.939632,0,,,,,,,4.09462,1.34019
4.095168,87.440819,8.198367,1.356209,41.01992,0,,,,,,,4.102649,1.340582
4.103196,89.999863,8.214425,1.370168,41.100208,0,,,,,,,4.110677,1.340973
4.111225,92.638504,8.230483,1.384532,41.180496,0,,,,,,,4.118706,1.341365
4.119254,95.343842,8.246542,1.399044,41.260784,0,,,,,,,4.126735,1.341756
4.127282,98.117317,8.2626,1.413647,41.341072,0,,,,,,,4.134763,1.342147
4.135311,100.969879,8.278659,1.428079,41.421364,0,,,,,,,4.142792,1.342539
4.14334,103.900208,8.294717,1.442679,41.501652,0,,,,,,,4.150821,1.34293
4.151368,106.916992,8.310776,1.457354,41.58194,0,,,,,,,4.158849,1.343322
4.159397,110.049644,8.326834,1.472,41.662228,0,,,,,,,4.166878,1.343713
4.167426,113.295738,8.342893,1.486872,41.742516,0,,,,,,,4.174907,1.344105
4.175454,116.540009,8.358951,1.501777,41.822803,0,,,,,,,4.182935,1.344894
4.183483,119.7658,8.37501,1.516562,41.903091,0,,,,,,,4.190964,1.345683
4.191512,123.045876,8.391068,1.531329,41.983383,0,,,,,,,4.198993,1.346472
4.19954,126.45507,8.407126,1.546111,42.063671,0,,,,,,,4.207021,1.347261
4.207569,130.022781,8.423184,1.560912,42.143959,0,,,,,,,4.21505,1.34805
4.215598,133.739151,8.439242,1.575741,42.224247,0,,,,,,,4.223079,1.348839
4.223626,137.624207,8.455301,1.590391,42.304535,0,,,,,,,4.231107,1.349628
4.231655,141.63765,8.471359,1.604774,42.384823,0,,,,,,,4.239136,1.350417
4.239684,145.713425,8.487418,1.619156,42.465111,0,,,,,,,4.247165,1.351206
4.247712,149.866119,8.503476,1.633804,42.545399,0,,,,,,,4.255193,1.351995
4.255741,154.113159,8.519535,1.648651,42.62569,0,,,,,,,4.263222,1.35239
4.26377,158.460342,8.535593,1.663444,42.705978,0,,,,,,,4.271251,1.352784
4.271798,162.957016,8.551652,1.678064,42.786266,0,,,,,,,4.279279,1.353179
4.279827,167.590347,8.56771,1.692538,42.866554,0,,,,,,,4.287308,1.353573
4.287856,172.388596,8.583769,1.706949,42.946842,0,,,,,,,4.295337,1.353967
4.295884,177.258728,8.599827,1.721149,43.02713,0,,,,,,,4.303365,1.354362
4.303913,182.167648,8.615886,1.73521,43.107418,0,,,,,,,4.311394,1.354756
4.311942,187.207596,8.631944,1.749157,43.18771,0,,,,,,,4.319423,1.355151
4.31997,192.419128,8.648002,1.762962,43.267998,0,,,,,,,4.327451,1.355545
4.327999,197.808197,8.664061,1.776569,43.348286,0,,,,,,,4.33548,1.35594
4.336028,203.346878,8.680119,1.790013,43.428574,0,,,,,,,4.343509,1.356335
4.344056,209.044907,8.696177,1.803184,43.508862,0,,,,,,,4.351537,1.35673
4.352085,214.905777,8.712235,1.81614,43.589149,0,,,,,,,4.359566,1.357126
4.360114,220.911011,8.728294,1.828847,43.669437,0,,,,,,,4.367595,1.357521
4.368142,227.067078,8.744352,1.841096,43.749729,0,,,,,,,4.375623,1.357916
4.376171,233.360886,8.760411,1.852856,43.830017,0,,,,,,,4.383652,1.358312
4.3842,239.808197,8.776469,1.8646,43.910305,0,,,,,,,4.391681,1.358707
4.392228,246.404831,8.792528,1.876355,43.990593,0,,,,,,,4.399709,1.359102
4.400257,253.185272,8.808586,1.888011,44.070881,0,,,,,,,4.407738,1.359498
4.408286,260.113464,8.824645,1.899485,44.151169,0,,,,,,,4.415767,1.359893
4.416314,267.173187,8.840703,1.910609,44.231457,0,,,,,,,4.423795,1.360289
4.424343,274.396851,8.856762,1.921482,44.311745,0,,,,,,,4.431824,1.360685
4.432372,281.785339,8.87282,1.932208,44.392036,0,,,,,,,4.439853,1.361082
4.4404,289.345856,8.888878,1.942671,44.472324,0,,,,,,,4.447881,1.361478
4.448429,297.101532,8.904937,1.95287,44.552612,0,,,,,,,4.45591,1.361874
4.456458,304.994354,8.920995,1.962847,44.6329,0,,,,,,,4.463939,1.36227
4.464486,312.836182,8.937054,1.972579,44.713188,0,,,,,,,4.471967,1.362666
4.472515,320.659271,8.953112,1.982059,44.793476,0,,,,,,,4.479996,1.363063
4.480544,328.700287,8.969171,1.991282,44.873764,0,,,,,,,4.488025,1.363459
4.488572,336.951599,8.985229,2.00024,44.954056,0,,,,,,,4.496053,1.363855
4.496601,345.458984,9.001287,2.008933,45.034344,0,,,,,,,4.504082,1.364252
4.50463,354.229584,9.017345,2.017375,45.114632,0,,,,,,,4.512111,1.364649
4.512658,363.299438,9.033404,2.025491,45.19492,0,,,,,,,4.520139,1.365046
4.520687,372.458405,9.049462,2.033198,45.275208,0,,,,,,,4.528168,1.365443
4.528716,381.557373,9.065521,2.040823,45.355495,0,,,,,,,4.536197,1.36584
4.536744,390.802765,9.081579,2.048387,45.435783,0,,,,,,,4.544225,1.366237
4.544773,400.151733,9.097637,2.055802,45.516075,0,,,,,,,4.552254,1.366634
4.552802,409.657379,9.113696,2.063035,45.596363,0,,,,,,,4.560283,1.367031
4.56083,419.176788,9.129754,2.069962,45.676651,0,,,,,,,4.568311,1.367428
4.568859,428.706177,9.145813,2.076719,45.756939,0,,,,,,,4.57634,1.367825
4.576888,438.217834,9.161871,2.083278,45.837227,0,,,,,,,4.584369,1.368624
4.584916,447.741943,9.17793,2.089581,45.917515,0,,,,,,,4.592397,1.369424
4.592945,457.257202,9.193988,2.095702,45.997803,0,,,,,,,4.600426,1.370223
4.600974,466.858002,9.210047,2.101575,46.078091,0,,,,,,,4.608455,1.371022
4.609002,476.535736,9.226105,2.107317,46.158382,0,,,,,,,4.616483,1.371822
4.617031,486.271698,9.242164,2.112839,46.23867,0,,,,,,,4.624512,1.372621
4.62506,496.056519,9.258222,2.118161,46.318958,0,,,,,,,4.632541,1.37342
4.633088,505.864258,9.274281,2.123293,46.399246,0,,,,,,,4.640569,1.37422
4.641117,515.683594,9.290339,2.128256,46.479534,0,,,,,,,4.648598,1.375019
4.649146,525.51532,9.306396,2.133021,46.559822,0,,,,,,,4.656627,1.375819
